Div,Season,Date,Time,DayOTW,Team_ID,Opp_ID,FTR,team_elo,opp_elo,team_xg,opp_xg,team_hist_vs,opp_hist_vs,team_points,opp_points,team_form,opp_form,team_avg_goals_for,team_avg_goals_against,opp_avg_goals_for,opp_avg_goals_against,team_shots,opp_shots,team_shots_target,opp_shots_target,AvgH,AvgD,AvgA
3,2324,20240101,15,0,145,60,2,1499,1514,0.10848214285714285,0.4270833333333333,2.267,0.467,1.2,1.467,3.2,2.93,1.27,1.4,0.93,1.67,10.73,11.33,4.73,3.93,1.99,3.7,3.55
3,2324,20240101,15,0,160,208,1,1500,1514,0.303125,0.2437003968253968,1.6,1.0,1.467,0.867,4.2,4.87,1.73,1.67,1.4,1.6,13.4,14.8,4.07,6.07,3.24,3.6,2.13
3,2324,20240101,15,0,178,239,1,1499,1498,0.3235119047619048,0.40204081632653066,1.0,1.0,1.067,1.0,4.27,4.2,1.87,1.13,1.07,1.67,17.27,12.67,5.8,5.0,3.0,3.62,2.25
3,2324,20240101,15,0,182,45,2,1498,1486,0.19444444444444442,0.20625,0.8,2.2,1.062,2.0,2.53,1.2,0.94,1.12,0.93,1.67,13.53,9.2,4.8,2.8,2.32,3.16,3.28
3,2324,20240101,15,0,214,109,1,1514,1500,0.23958333333333331,0.3982142857142857,3.0,0.0,0.933,0.2,1.73,5.0,1.2,0.73,1.47,1.67,11.47,13.67,2.87,4.87,2.87,3.44,2.4
3,2324,20240101,15,0,219,242,0,1515,1485,0.25767195767195766,0.569047619047619,2.267,0.667,1.125,1.533,4.07,3.0,1.38,1.44,1.13,1.47,11.6,11.27,4.07,3.6,3.26,3.36,2.22
3,2324,20240101,17,0,204,105,0,1514,1484,0.3630952380952381,0.3222222222222222,2.0,1.0,0.8,1.5,4.8,3.2,1.13,1.0,1.12,1.75,12.0,14.47,3.67,5.27,3.1,3.22,2.37
2,2324,20240101,20,0,129,156,0,1514,1470,0.3361111111111111,0.24999999999999997,1.5,1.5,2.333,1.333,5.0,3.6,1.75,1.25,0.42,2.5,22.67,17.47,7.07,5.6,1.46,4.88,6.56
8,2324,20240102,16,1,90,232,2,1471,1496,0.25,0.21031746031746032,1.2,0.9,1.417,1.5,4.27,0.4,1.58,1.08,0.83,0.92,17.27,11.07,7.0,2.93,2.42,3.0,3.39
8,2324,20240102,18,1,206,1,1,1494,1447,0.3333333333333333,0.19047619047619047,2.2,0.4,1.417,1.929,3.27,0.2,1.17,1.25,0.86,1.14,12.53,11.13,3.47,2.8,1.59,3.84,6.63
2,2324,20240102,19,1,243,38,1,1554,1513,0.513888888888889,0.29960317460317454,1.8,1.0,1.5,1.077,4.6,2.0,2.33,1.42,1.46,1.85,11.2,17.0,4.47,6.0,2.47,3.7,2.73
8,2324,20240102,20,1,229,236,0,1509,1473,0.34375,0.4119047619047619,2.2,0.4,1.417,1.917,3.67,3.2,1.67,0.58,1.58,1.75,8.07,10.2,2.73,4.73,2.05,3.5,3.72
8,2324,20240103,16,2,92,42,0,1480,1482,0.30277777777777776,0.2833333333333333,0.667,1.667,0.308,1.727,0.47,2.27,1.77,1.54,0.64,1.45,8.2,9.87,2.73,3.27,2.26,3.19,3.49
8,2324,20240103,18,2,49,25,0,1506,1472,0.12971552257266541,0.2,1.0,1.8,0.846,0.846,2.6,2.33,1.31,1.54,0.54,1.31,13.07,14.73,4.4,4.0,2.43,3.37,2.98
8,2324,20240103,18,2,186,140,0,1597,1420,0.3599773242630385,0.15,2.4,0.6,2.5,1.273,6.2,5.07,1.83,1.0,0.55,0.82,13.8,13.0,5.13,4.27,1.24,6.4,12.86
8,2324,20240103,20,2,91,16,0,1608,1583,0.4883333333333333,0.10476190476190476,1.0,2.0,2.667,1.167,5.0,2.4,1.92,1.67,1.08,2.0,11.87,10.0,4.93,4.13,2.57,3.61,2.66
8,2324,20240104,16,3,165,5,0,1486,1456,0.32142857142857145,0.19047619047619047,2.0,1.0,1.154,2.538,2.67,0.87,1.46,1.46,1.54,1.77,11.2,12.13,5.0,4.13,1.71,3.92,4.89
8,2324,20240104,18,3,202,15,2,1482,1592,0.20294784580498865,0.3908730158730158,1.133,1.533,1.0,0.615,3.27,6.2,1.18,1.55,1.0,1.62,14.27,17.0,4.53,7.33,3.08,3.33,2.39
8,2324,20240104,20,3,115,19,2,1570,1639,0.39999999999999997,0.215,0.0,0.0,1.385,0.5,2.53,4.47,1.08,0.69,1.08,1.67,7.2,22.93,2.13,8.67,5.68,4.33,1.57
6,2324,20240105,19,4,31,89,1,1520,1432,0.4087301587301588,0.19999999999999998,0.667,2.067,1.909,1.923,5.6,4.07,1.45,0.91,1.08,1.23,9.4,14.67,3.47,3.2,2.06,3.07,4.3
6,2324,20240106,11,5,108,234,0,1694,1510,0.49632034632034633,0.2261904761904762,1.733,1.133,2.8,2.0,7.0,1.07,2.0,1.3,1.18,1.18,14.2,12.27,5.33,3.87,1.17,7.55,16.59
6,2324,20240106,14,5,86,152,2,1526,1536,0.6133333333333333,0.125,2.333,0.333,1.0,1.667,0.87,1.27,1.75,0.92,0.75,1.42,12.33,12.07,4.33,2.8,2.66,3.38,2.68
6,2324,20240106,17,5,120,44,1,1471,1434,0.3122448979591837,0.3095238095238095,1.0,1.0,1.7,1.909,4.27,2.2,1.5,0.9,1.0,1.55,15.4,11.87,5.07,3.53,2.22,3.32,3.42
6,2324,20240106,19,5,200,83,0,1458,1455,0.21201814058956914,0.425,1.467,1.267,0.5,0.636,0.73,6.2,1.5,1.58,1.18,1.73,14.2,12.53,4.53,5.53,3.24,3.55,2.2
6,2324,20240107,11,6,75,146,2,1465,1674,0.041666666666666664,0.3888888888888889,1.0,1.6,0.545,1.273,0.8,3.67,1.36,0.82,1.36,1.73,14.2,16.33,4.4,7.0,5.1,4.07,1.65
6,2324,20240107,14,6,222,155,0,1517,1519,0.21269841269841266,0.28500000000000003,1.267,1.667,1.727,1.6,5.27,3.2,0.91,0.73,2.0,0.9,12.4,17.27,4.07,4.2,2.96,3.23,2.51
6,2324,20240107,14,6,227,117,2,1484,1570,0.33928571428571425,0.32414965986394556,0.6,1.8,1.0,1.273,1.8,4.07,1.2,1.2,1.18,1.09,10.87,12.73,4.47,5.2,3.48,3.22,2.23
6,2324,20240107,17,6,196,111,2,1471,1704,0.3253968253968254,0.32414965986394556,0.833,1.833,0.417,0.182,1.07,5.0,1.83,1.42,1.09,0.91,12.87,12.87,3.8,4.0,8.27,4.61,1.41
6,2324,20240107,19,6,193,14,1,1554,1554,0.5706349206349206,0.36666666666666664,1.133,1.733,1.909,1.273,2.27,5.2,1.82,1.09,1.09,2.09,8.8,15.73,3.13,6.87,2.38,3.23,3.16
0,2324,20240112,19,4,23,101,0,1668,1444,0.42430555555555555,0.39333333333333337,0.6,1.8,2.5,1.545,5.8,2.27,2.0,2.0,2.0,2.0,17.93,13.67,7.27,4.87,1.15,9.39,15.67
2,2324,20240112,19,4,41,134,1,1486,1375,0.2579365079365079,0.36666666666666664,0.167,2.667,0.667,2.636,1.27,0.07,1.5,1.75,1.45,1.64,11.73,6.2,3.33,2.8,2.03,3.58,3.74
7,2324,20240112,19,4,48,121,0,1526,1385,0.275,0.10416666666666666,0.0,3.0,1.727,2.091,3.2,1.87,1.27,1.55,1.36,1.55,9.0,15.6,4.0,5.87,1.82,3.45,4.41
9,2324,20240112,19,4,70,199,0,1457,1451,0.3071428571428572,0.28888888888888886,3.0,0.0,1.353,1.062,1.4,4.47,1.47,1.18,1.25,2.06,14.07,12.0,4.13,6.8,1.72,3.73,4.63
3,2324,20240112,20,4,105,160,2,1386,1417,0.321031746031746,0.46785714285714286,3.0,0.0,1.235,1.25,1.8,3.27,1.82,1.12,1.62,1.69,11.0,10.87,3.73,3.2,2.23,3.55,3.09
4,2324,20240112,20,4,143,215,1,1632,1490,0.41904761904761906,0.1511111111111111,1.333,1.333,1.769,1.5,5.0,6.4,1.54,0.77,0.92,1.75,15.2,10.47,5.33,4.53,1.6,3.98,5.97
8,2324,20240112,20,4,202,1,2,1561,1493,0.17757936507936506,0.2346938775510204,1.533,0.933,0.917,1.867,2.07,1.07,1.08,1.58,0.87,1.13,13.0,9.87,3.73,2.53,1.94,3.35,4.42
2,2324,20240113,12,5,53,88,0,1584,1472,0.337962962962963,0.30999999999999994,1.267,1.467,1.462,1.75,3.67,3.2,1.62,1.69,1.08,2.42,14.07,10.33,4.93,5.67,1.64,4.24,5.19
3,2324,20240113,12,5,60,124,0,1518,1501,0.3136054421768707,0.5035714285714284,3.0,0.0,1.188,0.529,4.67,7.0,1.62,1.06,1.53,1.59,12.87,15.4,5.4,5.67,3.61,3.6,2.01
9,2324,20240113,13,5,3,148,1,1407,1455,0.16666666666666666,0.3958333333333333,1.733,0.933,1.0,1.294,5.07,3.67,1.33,1.2,1.18,1.53,10.13,7.73,3.27,1.87,2.59,3.06,2.83
7,2324,20240113,13,5,20,221,0,1556,1420,0.30666666666666664,0.41571428571428576,1.667,0.667,1.182,1.5,2.4,6.4,1.09,0.73,1.6,1.2,14.33,14.27,3.2,4.93,2.21,3.23,3.31
7,2324,20240113,13,5,55,169,0,1460,1452,0.4166666666666667,0.35,0.333,2.333,2.182,1.167,5.0,3.87,1.27,1.0,1.08,1.17,12.0,12.53,3.87,4.93,2.31,3.13,3.21
7,2324,20240113,13,5,57,211,0,1477,1446,0.3666666666666667,0.2,0.0,3.0,1.545,1.6,3.87,5.27,1.27,1.0,0.9,1.1,14.07,13.13,4.07,3.67,1.98,3.35,3.79
8,2324,20240113,13,5,115,236,0,1515,1485,0.3904761904761905,0.3849206349206349,0.0,3.0,1.286,2.0,1.2,2.07,1.07,0.79,1.54,1.85,8.67,9.47,2.33,4.47,2.52,3.36,2.87
7,2324,20240113,13,5,149,36,2,1419,1458,0.2571428571428571,0.27,0.0,3.0,1.333,1.1,2.4,4.87,1.11,1.22,1.1,1.2,12.93,12.67,4.47,3.93,2.05,3.13,3.88
7,2324,20240113,13,5,217,81,0,1458,1429,0.4,0.17333333333333334,0.0,0.0,1.0,1.9,3.0,3.27,1.55,1.45,0.8,1.7,9.6,12.13,2.93,3.67,2.23,3.01,3.48
0,2324,20240113,14,5,17,127,2,1399,1652,0.40277777777777773,0.41250000000000003,1.933,0.933,0.917,0.273,1.33,5.8,2.0,1.42,1.09,2.64,11.47,16.93,3.87,6.93,5.67,4.63,1.54
0,2324,20240113,14,5,80,99,1,1428,1542,0.15029761904761904,0.47222222222222215,0.0,0.0,0.909,1.455,1.07,6.2,1.36,0.73,1.55,2.36,10.4,10.6,4.4,3.2,2.08,3.71,3.45
0,2324,20240113,14,5,85,228,1,1518,1493,0.4454761904761904,0.13333333333333333,1.933,0.933,1.583,2.1,3.8,4.2,2.17,1.25,1.4,2.2,12.6,10.8,4.27,4.87,2.09,3.58,3.52
6,2324,20240113,14,5,89,222,1,1461,1513,0.4444444444444444,0.3,2.533,0.333,0.786,0.833,3.47,6.07,1.21,1.07,0.67,1.08,10.47,11.2,2.47,4.4,2.94,2.97,2.69
0,2324,20240113,14,5,138,245,1,1428,1473,0.26666666666666666,0.16857142857142854,1.4,1.6,0.636,2.0,1.47,2.0,1.36,1.09,1.09,1.91,13.67,9.4,4.87,3.8,2.22,3.49,3.3
6,2324,20240113,14,5,155,196,0,1614,1365,0.18,0.3888888888888889,0.5,2.5,1.182,2.231,2.0,0.67,1.09,1.82,1.46,1.77,14.73,11.67,3.53,3.8,1.33,5.46,8.98
0,2324,20240113,14,5,184,71,2,1647,1510,0.30454545454545456,0.4333333333333333,1.8,0.6,2.091,0.818,5.0,4.27,1.82,1.36,1.18,1.82,21.0,11.4,9.0,5.07,1.44,4.98,6.88
5,2324,20240113,14,5,212,116,1,1435,1421,0.30416666666666664,0.4833333333333333,3.0,0.0,1.154,1.167,3.67,0.87,1.31,1.0,1.42,1.08,11.6,8.73,3.73,3.53,2.13,3.24,3.44
3,2324,20240113,15,5,27,219,1,1410,1401,0.4354166666666666,0.36507936507936506,0.867,1.467,1.176,1.412,1.27,5.4,1.59,0.82,1.35,1.35,9.53,10.33,3.73,3.87,2.25,3.54,3.07
3,2324,20240113,15,5,45,122,2,1368,1425,0.3860544217687075,0.2916666666666667,1.667,0.667,0.938,0.688,3.6,4.47,1.62,1.0,1.06,1.19,9.27,17.13,3.33,7.2,5.07,3.95,1.66
3,2324,20240113,15,5,103,178,1,1321,1449,0.29523809523809524,0.13945578231292516,3.0,0.0,1.0,1.625,0.93,3.6,1.5,1.0,1.25,1.94,9.2,22.47,2.93,7.67,2.49,3.64,2.67
9,2324,20240113,15,5,126,2,0,1468,1377,0.3083453583453583,0.24829931972789113,0.333,2.333,1.562,1.5,4.0,2.27,1.25,1.5,1.19,1.69,12.07,13.13,4.93,3.2,2.39,3.19,3.03
8,2324,20240113,15,5,140,49,1,1540,1428,0.15138888888888888,0.3125,1.067,1.867,1.167,1.643,3.07,4.47,0.83,0.5,1.5,1.36,11.6,14.8,3.13,4.87,2.57,3.02,3.1
3,2324,20240113,15,5,147,145,2,1436,1467,0.18112244897959182,0.32059369202226345,1.6,1.2,1.25,1.688,3.73,2.0,1.0,1.38,1.5,1.25,10.87,13.6,4.4,5.47,2.78,3.34,2.55
7,2324,20240113,15,5,177,188,1,1474,1426,0.3958333333333333,0.08333333333333333,0.0,0.0,1.111,1.7,1.07,0.73,1.33,0.78,0.8,1.2,13.8,8.27,5.4,2.8,1.99,3.09,4.17
3,2324,20240113,15,5,181,39,0,1523,1500,0.44217687074829926,0.40714285714285714,1.267,1.267,1.588,1.118,0.67,3.27,1.47,1.47,1.0,1.12,12.27,10.93,4.53,3.2,2.63,3.15,2.83
3,2324,20240113,15,5,194,214,2,1351,1434,0.5238095238095238,0.2738095238095238,1.667,1.167,0.562,1.688,1.07,2.07,1.94,1.19,0.69,1.12,9.27,10.6,3.47,3.2,3.96,3.56,1.93
3,2324,20240113,15,5,208,204,0,1469,1402,0.27889610389610386,0.25,0.0,3.0,1.812,1.875,3.8,5.8,1.56,1.38,1.0,1.25,17.27,15.67,5.67,4.4,1.41,4.77,7.57
3,2324,20240113,15,5,242,28,0,1520,1373,0.3727891156462585,0.2649659863945578,2.0,0.6,1.062,1.706,1.87,2.2,1.44,1.06,1.65,1.59,10.87,12.47,4.27,5.27,1.73,3.94,4.59
4,2324,20240113,16,5,150,190,2,1603,1528,0.27991452991452986,0.375,0.133,2.733,2.231,1.538,4.87,3.6,1.46,1.23,1.15,1.38,15.73,15.87,4.87,4.47,1.75,4.11,4.35
8,2324,20240113,17,5,15,206,0,1501,1533,0.3408163265306122,0.2916666666666667,2.733,0.133,2.286,1.154,6.6,2.73,1.5,1.07,1.23,1.15,16.4,13.13,6.87,4.07,2.04,3.42,3.88
0,2324,20240113,17,5,64,67,2,1442,1568,0.2511904761904762,0.5833333333333333,0.0,0.0,0.692,1.182,1.07,1.87,1.92,1.62,1.73,1.55,14.47,18.13,3.8,5.8,5.44,4.74,1.54
3,2324,20240113,17,5,109,218,0,1578,1490,0.4183673469387755,0.26445578231292516,0.0,3.0,2.5,1.062,3.67,4.87,1.56,1.38,1.12,1.62,13.2,11.87,3.8,5.2,2.12,3.45,3.45
2,2324,20240113,17,5,156,141,2,1544,1681,0.4176739926739927,0.21805555555555556,2.4,0.4,1.462,0.75,2.2,3.27,2.62,0.54,1.67,2.25,13.87,14.93,4.93,6.2,5.5,4.47,1.57
9,2324,20240113,17,5,167,7,1,1497,1397,0.4857142857142857,0.24999999999999997,1.333,0.833,1.588,1.941,4.2,0.87,1.18,0.71,0.82,1.41,12.87,10.73,3.73,3.73,1.59,3.66,6.17
9,2324,20240113,17,5,220,72,2,1449,1425,0.3380952380952381,0.2728395061728395,2.333,0.333,1.688,1.438,2.8,1.6,1.19,0.75,0.88,1.19,8.2,16.8,3.33,3.47,2.18,3.0,3.65
6,2324,20240113,17,5,234,75,0,1483,1499,0.3277777777777778,0.3055555555555555,0.833,1.833,0.583,2.25,0.6,0.27,1.25,1.17,1.0,1.25,10.93,15.67,3.67,3.8,2.2,3.3,3.49
5,2324,20240113,18,5,22,9,0,1464,1440,0.37142857142857144,0.5166666666666666,0.0,0.0,1.143,0.769,1.87,6.47,1.29,1.0,1.23,1.69,9.6,8.33,4.47,2.8,3.34,3.06,2.26
5,2324,20240113,18,5,43,58,0,1502,1472,0.4444444444444444,0.3333333333333333,0.0,3.0,1.571,1.5,4.87,2.2,1.43,1.29,1.5,0.92,11.67,11.73,5.13,3.73,1.87,3.45,4.09
5,2324,20240113,18,5,93,69,1,1494,1435,0.15238095238095237,0.28541666666666665,1.267,1.267,1.615,2.0,5.4,0.4,0.85,1.15,1.5,1.14,12.27,11.53,4.87,3.2,1.68,3.67,5.0
5,2324,20240113,18,5,170,10,0,1510,1434,0.5666666666666667,0.16269841269841268,3.0,0.0,1.692,2.0,5.0,0.2,1.15,0.92,1.15,1.15,8.27,12.93,2.87,4.6,1.86,3.43,4.16
5,2324,20240113,18,5,183,95,2,1443,1465,0.36666666666666664,0.20833333333333334,1.667,0.667,0.923,1.462,2.93,1.27,1.92,1.62,1.23,1.23,15.2,16.4,5.47,3.93,2.6,3.04,2.81
5,2324,20240113,18,5,192,173,0,1412,1386,0.4392857142857143,0.33999999999999997,1.6,0.7,1.538,1.083,4.33,3.13,2.0,1.08,1.17,2.08,15.33,14.2,5.0,5.27,1.81,3.61,4.13
5,2324,20240113,18,5,226,0,0,1443,1441,0.4444444444444444,0.3333333333333333,2.333,0.333,1.462,0.786,2.8,4.6,1.15,1.0,0.64,1.29,9.4,6.07,3.6,2.67,2.73,3.01,2.71
5,2324,20240113,18,5,230,6,2,1331,1439,0.09659863945578231,0.3666666666666667,0.6,2.4,0.385,1.154,0.2,2.27,1.23,1.08,1.0,1.38,8.73,12.0,3.4,3.33,3.07,2.96,2.47
6,2324,20240113,19,5,152,108,2,1524,1711,0.3547619047619048,0.625,1.667,1.167,1.308,0.091,3.6,7.0,1.46,0.92,1.27,2.0,10.27,14.47,2.47,5.6,6.67,4.42,1.5
8,2324,20240113,20,5,25,92,0,1564,1472,0.34238095238095234,0.26666666666666666,2.067,0.867,1.429,2.214,1.33,3.2,1.36,0.57,1.43,1.79,14.93,10.6,3.6,4.4,1.63,4.1,5.45
9,2324,20240113,20,5,40,231,0,1465,1478,0.3646825396825397,0.16666666666666666,3.0,0.0,1.294,1.176,4.07,1.27,1.82,1.06,0.65,1.59,10.27,14.8,4.4,4.13,2.58,3.02,2.89
9,2324,20240113,20,5,82,77,1,1472,1451,0.35357142857142854,0.4976190476190476,3.0,0.0,1.588,0.941,5.67,2.27,1.47,0.94,1.29,1.76,13.47,9.6,3.67,3.4,2.46,3.16,2.93
4,2324,20240113,20,5,191,157,0,1487,1529,0.3178571428571429,0.15136054421768708,2.533,0.333,1.0,0.714,3.67,4.27,1.54,1.15,0.64,1.21,16.13,13.87,5.87,5.33,2.37,3.26,3.14
6,2324,20240114,11,6,117,120,0,1565,1475,0.2375,0.26111111111111107,2.467,0.267,1.667,0.818,5.4,3.67,1.08,1.25,0.91,1.45,11.2,15.4,4.33,4.13,1.66,3.74,5.65
4,2324,20240114,12,6,128,132,0,1608,1506,0.24999999999999997,0.16,2.8,0.2,1.692,1.846,1.73,0.2,1.08,0.69,1.31,1.54,12.4,9.33,3.27,3.93,1.38,4.95,8.23
3,2324,20240114,12,6,182,239,2,1360,1465,0.21428571428571425,0.4267857142857143,2.2,0.7,1.0,1.0,1.2,3.4,0.94,1.18,1.19,1.75,12.07,14.53,4.4,4.93,2.98,3.27,2.43
8,2324,20240114,13,6,5,91,1,1471,1497,0.23214285714285715,0.5540816326530612,2.4,0.6,0.214,0.154,0.47,5.67,1.71,1.43,1.77,2.08,9.27,13.27,2.73,6.13,4.61,4.32,1.68
9,2324,20240114,13,6,8,123,2,1389,1443,0.4309523809523809,0.3979166666666667,0.5,2.0,1.125,1.062,1.73,2.13,1.38,0.94,0.81,1.06,12.0,7.6,3.67,2.33,2.43,2.96,3.16
0,2324,20240114,14,6,30,241,1,1498,1449,0.24325396825396822,0.2809523809523809,0.0,3.0,1.182,1.833,2.67,2.93,2.27,0.82,1.5,2.17,16.2,11.13,5.0,4.07,2.19,3.72,3.15
4,2324,20240114,14,6,37,151,0,1504,1498,0.3680555555555555,0.21354166666666666,1.2,1.6,1.923,1.417,6.6,3.47,1.31,0.85,1.08,1.17,11.07,11.0,5.93,4.2,1.86,3.67,4.21
6,2324,20240114,14,6,44,31,0,1495,1399,0.3333333333333333,0.3133333333333333,2.867,0.067,0.833,0.833,2.2,4.4,1.5,1.0,0.92,1.42,12.6,13.33,3.07,5.0,3.07,3.08,2.51
2,2324,20240114,14,6,78,13,1,1478,1493,0.25416666666666665,0.24722222222222223,2.267,0.667,1.667,0.923,7.0,4.87,1.58,0.92,0.77,2.38,11.73,13.67,5.2,4.4,2.79,3.62,2.45
4,2324,20240114,14,6,144,224,2,1460,1520,0.27499999999999997,0.3466666666666667,3.0,0.0,0.692,1.308,0.2,0.93,1.77,1.0,1.0,1.23,8.8,15.47,2.8,5.33,3.04,3.14,2.51
4,2324,20240114,14,6,154,56,2,1396,1520,0.2333333333333333,0.2611111111111111,0.0,3.0,1.0,1.909,0.6,0.6,1.31,0.92,1.18,1.27,10.33,11.67,2.6,4.07,1.98,3.45,3.96
8,2324,20240114,15,6,42,229,2,1424,1511,0.25666666666666665,0.2738095238095238,0.933,1.533,0.833,1.308,1.33,5.4,1.5,0.58,0.62,1.77,12.0,9.0,2.93,4.47,2.93,3.02,2.7
9,2324,20240114,15,6,46,237,0,1402,1408,0.1537037037037037,0.4523809523809523,1.0,2.0,0.765,1.438,1.87,3.67,1.0,1.53,1.19,1.38,10.93,13.6,3.87,4.2,2.15,3.33,3.32
7,2324,20240114,15,6,61,59,0,1465,1364,0.19570707070707072,0.0625,1.6,1.4,1.455,1.364,3.2,1.67,0.91,1.09,0.64,1.55,15.13,13.0,4.4,3.73,1.61,3.79,5.54
7,2324,20240114,15,6,172,12,1,1491,1419,0.419047619047619,0.225,0.1,2.8,1.909,2.2,3.07,3.0,1.45,1.45,0.9,1.3,14.93,11.47,4.87,4.27,1.68,3.57,5.24
9,2324,20240114,15,6,209,104,1,1437,1489,0.3921130952380953,0.375,0.6,1.8,1.647,1.706,2.13,4.4,1.24,0.94,0.88,0.94,11.13,7.4,3.0,3.6,1.9,3.07,4.63
7,2324,20240114,15,6,233,197,0,1499,1379,0.49999999999999994,0.3333333333333333,0.333,2.333,1.9,1.0,2.0,5.8,1.6,0.8,1.18,1.27,12.93,14.73,4.07,4.87,2.15,3.27,3.38
4,2324,20240114,16,6,118,135,0,1514,1526,0.20714285714285716,0.1880952380952381,1.0,1.0,1.0,1.714,2.07,6.2,1.23,0.92,1.36,1.5,10.27,8.6,3.53,4.87,3.18,3.32,2.32
0,2324,20240114,16,6,136,216,0,1515,1527,0.4444444444444445,0.275,2.067,0.667,1.0,0.583,1.47,4.2,2.64,1.82,0.83,2.5,11.2,15.13,3.47,6.73,3.6,4.05,1.93
2,2324,20240114,16,6,142,223,1,1636,1505,0.21759259259259256,0.4444444444444444,2.4,0.6,1.583,1.0,2.4,5.2,1.17,1.0,2.0,1.73,15.0,16.2,3.33,7.27,2.2,3.93,3.0
6,2324,20240114,17,6,83,227,1,1525,1519,0.5069444444444445,0.125,2.333,0.333,2.083,1.455,3.6,0.93,1.67,1.08,1.27,1.18,11.07,11.4,4.6,3.8,1.67,3.85,5.36
4,2324,20240114,19,6,125,171,2,1593,1709,0.3686507936507937,0.44365079365079363,2.333,0.333,1.167,0.5,3.2,5.67,1.33,0.58,1.58,1.42,10.07,12.33,3.67,4.47,3.7,3.96,1.91
6,2324,20240114,19,6,146,193,0,1655,1552,0.3333333333333333,0.27142857142857146,0.833,1.833,1.667,0.833,5.07,2.07,1.58,1.5,1.08,1.75,15.87,10.8,6.93,4.0,2.16,3.24,3.63
6,2324,20240115,19,0,14,86,0,1613,1520,0.2778679653679654,0.17777777777777778,0.0,0.0,1.5,1.846,4.27,0.4,2.0,1.08,1.08,1.77,13.67,11.27,5.67,4.6,1.43,4.74,7.13
5,2324,20240115,19,0,18,32,0,1478,1448,0.6785714285714285,0.3190476190476191,0.0,3.0,2.077,1.714,7.0,3.87,1.69,2.0,1.07,1.36,13.93,17.47,4.73,3.93,1.74,3.82,4.28
9,2324,20240115,19,0,73,249,1,1461,1488,0.37857142857142856,0.37777777777777777,3.0,0.0,1.176,1.235,2.13,2.67,1.35,1.59,1.12,1.06,11.73,12.07,3.0,3.8,2.53,2.91,3.04
6,2324,20240116,19,1,111,200,0,1692,1472,0.44047619047619047,0.46428571428571425,2.267,0.667,2.667,2.077,5.67,3.4,0.92,1.17,1.46,1.46,14.73,11.33,3.67,3.2,1.41,4.71,7.94
1,2324,20240119,17,4,102,34,2,1507,1452,0.3656462585034013,0.15625,1.0,2.0,2.091,1.727,6.87,5.6,2.18,1.55,1.09,1.73,14.67,13.87,7.07,6.4,1.71,3.87,4.59
1,2324,20240119,17,4,113,166,0,1457,1338,0.33015873015873015,0.19999999999999998,0.5,2.3,1.091,1.846,4.27,1.73,1.82,1.45,1.15,1.85,15.73,8.4,6.6,2.53,1.57,4.32,5.23
7,2324,20240119,19,4,197,172,2,1392,1429,0.2666666666666667,0.38888888888888884,1.5,1.5,1.667,0.833,3.4,2.67,1.58,1.33,1.42,1.42,12.2,16.6,4.27,4.87,3.16,3.25,2.26
8,2324,20240119,20,4,1,42,0,1407,1421,0.2630952380952381,0.24285714285714285,1.7,1.1,1.0,1.923,3.67,0.67,1.19,1.0,0.85,1.46,11.67,11.87,4.2,2.6,1.73,3.45,5.83
3,2324,20240119,20,4,218,105,2,1389,1332,0.38703703703703707,0.39,1.0,1.0,1.706,1.667,2.8,0.8,1.65,1.12,1.17,1.78,11.2,13.4,4.6,3.93,1.84,3.6,4.31
2,2324,20240120,12,5,11,63,0,1639,1437,0.4068783068783069,0.4375,1.267,1.667,2.333,1.692,5.0,1.73,1.67,1.0,1.38,1.31,20.07,9.33,7.33,2.87,1.29,5.74,11.19
1,2324,20240120,12,5,74,97,1,1462,1456,0.20238095238095236,0.3638888888888889,0.0,0.0,1.167,1.091,0.6,1.07,1.67,1.33,1.0,2.18,13.93,11.13,4.27,2.8,2.4,3.48,2.79
1,2324,20240120,12,5,163,98,0,1402,1357,0.25170068027210885,0.18095238095238098,1.333,0.833,1.417,2.091,2.6,1.07,1.58,1.83,1.45,1.18,10.07,9.53,3.0,2.53,1.92,3.7,3.7
1,2324,20240120,12,5,213,112,0,1526,1390,0.33809523809523817,0.31195054945054945,3.0,0.0,1.545,1.917,2.47,0.0,1.55,1.0,1.42,2.33,20.0,12.53,4.27,2.33,1.46,4.49,6.39
3,2324,20240120,12,5,219,208,2,1427,1521,0.25690476190476186,0.24440035273368604,0.0,0.0,1.222,0.824,4.27,5.13,1.39,1.39,1.29,1.71,8.53,17.0,3.4,6.2,4.74,4.09,1.67
9,2324,20240120,13,5,2,3,2,1404,1412,0.3611111111111111,0.36666666666666664,0.2,2.6,1.059,1.75,1.27,4.2,1.76,1.24,1.12,1.25,11.87,11.2,3.33,3.0,1.54,3.9,6.12
7,2324,20240120,13,5,36,217,1,1438,1480,0.48,0.4916666666666667,3.0,0.0,1.818,1.667,6.0,5.0,1.18,1.18,1.33,1.5,11.73,10.73,4.4,2.73,1.91,3.02,4.67
7,2324,20240120,13,5,81,48,0,1428,1476,0.4625,0.30272108843537415,3.0,0.0,0.636,1.083,2.07,4.8,1.64,0.73,1.67,1.58,13.33,12.53,4.0,5.6,2.9,3.13,2.49
